"","Location","Year","Month","average_monthly_rainfall","average_monthly_temp","average_monthly_wind","average_monthly_hum","State"
"620","Cairns","2009","May",2.81290322580645,23.4774193548387,37.4516129032258,68.258064516129,"Queensland"
"621","Cairns","2009","November",6.94,25.715,37.5333333333333,65.1833333333333,"Queensland"
"622","Cairns","2009","October",0.993548387096774,25.0241935483871,37.8064516129032,53.9032258064516,"Queensland"
"623","Cairns","2009","September",0.12,24.815,37.3,52.2666666666667,"Queensland"
"624","Cairns","2010","April",8.42666666666667,25.99,37.3666666666667,77.85,"Queensland"
"625","Cairns","2010","August",2.01935483870968,23.7661290322581,36.1612903225806,63.6290322580645,"Queensland"
"626","Cairns","2010","December",11.6774193548387,27.9564516129032,33.4193548387097,72.8225806451613,"Queensland"
"627","Cairns","2010","February",10.3857142857143,28.3125,32.5,71.25,"Queensland"
"628","Cairns","2010","January",22.4709677419355,27.6451612903226,39.1935483870968,75.5161290322581,"Queensland"
"629","Cairns","2010","July",1.18064516129032,24.1596774193548,42.1612903225806,70.6451612903226,"Queensland"
"630","Cairns","2010","June",0.36,23.7583333333333,38.0333333333333,61.5666666666667,"Queensland"
"631","Cairns","2010","March",14.0709677419355,27.3612903225806,44,72.6129032258064,"Queensland"
"632","Cairns","2010","May",0.987096774193549,24.8403225806452,36.9310344827586,66.1612903225806,"Queensland"
"633","Cairns","2010","November",6.81333333333333,26.6933333333333,35.1,69.45,"Queensland"
"634","Cairns","2010","October",5.95483870967742,26.0112903225806,40.1935483870968,67.1612903225806,"Queensland"
"635","Cairns","2010","September",3.06,26.2016666666667,35.3,67.7166666666667,"Queensland"
"636","Cairns","2011","August",0.309677419354839,22.1451612903226,39.9677419354839,55.9516129032258,"Queensland"
"637","Cairns","2011","December",4.88387096774194,28.0064516129032,35.741935483871,68,"Queensland"
"638","Cairns","2011","February",35.6857142857143,27.1321428571429,37.1851851851852,77.7321428571429,"Queensland"
"639","Cairns","2011","January",13.2258064516129,27.5096774193548,34.5806451612903,72.7903225806452,"Queensland"
"640","Cairns","2011","July",0.393548387096774,21.3854838709677,40.0645161290323,58.9193548387097,"Queensland"
"641","Cairns","2011","June",2.30666666666667,20.88,36.2666666666667,57.4,"Queensland"
"642","Cairns","2011","March",13.5096774193548,27.3193548387097,31.1612903225806,76.4838709677419,"Queensland"
"643","Cairns","2011","May",0.438709677419355,23.0435483870968,37.3548387096774,57.1129032258064,"Queensland"
"644","Cairns","2011","November",2.73333333333333,26.8333333333333,35.1666666666667,63.6333333333333,"Queensland"
"645","Cairns","2011","October",12.7225806451613,25.4032258064516,35.4193548387097,62.6774193548387,"Queensland"
"646","Cairns","2011","September",0.466666666666667,23.0283333333333,40.7666666666667,54.6333333333333,"Queensland"
"647","Cairns","2012","April",5.4,25.3533333333333,37.7666666666667,66.6666666666667,"Queensland"
"648","Cairns","2012","August",0.174193548387097,21.9596774193548,35.8387096774194,55.758064516129,"Queensland"
"649","Cairns","2012","February",9.24827586206897,28.0396551724138,35.8620689655172,69.551724137931,"Queensland"
"650","Cairns","2012","January",11.4645161290323,27.4887096774194,34.5161290322581,68.5645161290323,"Queensland"
"651","Cairns","2012","July",1.40645161290323,21.9064516129032,40.0322580645161,62.741935483871,"Queensland"
"652","Cairns","2012","June",0.54,21.2266666666667,31,65.0666666666667,"Queensland"
"653","Cairns","2012","March",30.2516129032258,26.891935483871,35.6451612903226,76.8064516129032,"Queensland"
"654","Cairns","2012","May",4.65161290322581,23.8983870967742,42.9032258064516,67.9354838709677,"Queensland"
"655","Cairns","2012","November",0.733333333333333,26.625,36.3333333333333,60.1,"Queensland"
"656","Cairns","2012","October",0.935483870967742,25.1516129032258,41.3870967741936,57.1774193548387,"Queensland"
"657","Cairns","2012","September",0.433333333333333,23.9033333333333,37.3333333333333,57.6,"Queensland"
"658","Cairns","2013","April",3.11333333333333,25.585,41.3,70.9666666666667,"Queensland"
"659","Cairns","2013","August",0.116129032258064,22.0225806451613,36.8064516129032,55.6290322580645,"Queensland"
"660","Cairns","2013","December",1.83225806451613,26.6838709677419,38.7096774193548,62.4516129032258,"Queensland"
"661","Cairns","2013","January",10.541935483871,28.3370967741935,40.4516129032258,66.758064516129,"Queensland"
"662","Cairns","2013","July",1.21290322580645,22.5677419354839,45.7741935483871,64.9677419354839,"Queensland"
"663","Cairns","2013","June",0.9,23.0283333333333,38.7333333333333,66.05,"Queensland"
"664","Cairns","2013","March",5.92258064516129,27.091935483871,41.4838709677419,72.2741935483871,"Queensland"
"665","Cairns","2013","May",5.56129032258065,24.2564516129032,43.2258064516129,72.3064516129032,"Queensland"
"666","Cairns","2013","November",5.50666666666667,26.7083333333333,36.1,66.7333333333333,"Queensland"
"667","Cairns","2013","October",1.34838709677419,25.8467741935484,37.741935483871,57.3387096774194,"Queensland"
"668","Cairns","2013","September",1.45333333333333,23.4733333333333,39.1666666666667,61.5,"Queensland"
"669","Cairns","2014","April",12.3724137931034,26.4116666666667,44.3333333333333,72.8,"Queensland"
"670","Cairns","2014","August",0.961290322580645,21.8967741935484,41.3548387096774,60.9354838709677,"Queensland"
"671","Cairns","2014","December",2.87333333333333,28.4209677419355,33.9354838709677,60.6451612903226,"Queensland"
"672","Cairns","2014","February",14.1357142857143,26.8910714285714,36.75,76.375,"Queensland"
"673","Cairns","2014","January",10.4193548387097,27.8951612903226,42.1,69.9032258064516,"Queensland"
"674","Cairns","2014","July",0.464516129032258,21.0596774193548,38.9677419354839,58.4838709677419,"Queensland"
"675","Cairns","2014","June",2.38666666666667,22.5083333333333,41.6333333333333,69.1666666666667,"Queensland"
"676","Cairns","2014","March",13.5290322580645,26.6822580645161,42,74.1612903225806,"Queensland"
"677","Cairns","2014","May",2.99354838709677,24.0387096774194,42.3870967741936,69.1129032258064,"Queensland"
"678","Cairns","2014","November",0.641379310344828,27.0216666666667,37.4333333333333,55.8,"Queensland"
"679","Cairns","2014","October",0.445161290322581,24.941935483871,41.741935483871,51.0645161290323,"Queensland"
"680","Cairns","2014","September",0.06,23.1016666666667,37.2666666666667,53.6833333333333,"Queensland"
"681","Cairns","2015","April",2.77333333333333,26.1266666666667,38.8,64.0333333333333,"Queensland"
"682","Cairns","2015","August",0.548387096774194,21.9016666666667,35.0714285714286,58.1935483870968,"Queensland"
"683","Cairns","2015","December",11.2258064516129,27.2306451612903,37.5666666666667,69.1290322580645,"Queensland"
"684","Cairns","2015","February",21.2928571428571,27.6910714285714,41,72.2857142857143,"Queensland"
"685","Cairns","2015","January",6.8,28.7951612903226,37.1612903225806,69.2903225806452,"Queensland"
"686","Cairns","2015","July",0.806451612903226,21.6645161290323,39.9677419354839,64.3064516129032,"Queensland"
"687","Cairns","2015","June",5.92,23.4833333333333,42.4666666666667,69.7666666666667,"Queensland"
"688","Cairns","2015","March",7.78064516129032,27.8596774193548,41.6451612903226,66.5161290322581,"Queensland"
"689","Cairns","2015","May",0.883870967741935,24.3661290322581,39.5862068965517,63.3387096774194,"Queensland"
"690","Cairns","2015","November",3.08,26.755,35.0666666666667,66.7833333333333,"Queensland"
"691","Cairns","2015","October",2.09032258064516,24.4709677419355,44.2258064516129,61.2903225806452,"Queensland"
"692","Cairns","2015","September",0.433333333333333,23.7033333333333,38.1666666666667,55.05,"Queensland"
"693","Cairns","2016","April",5.09333333333333,26.685,44.8,71.5333333333333,"Queensland"
"694","Cairns","2016","August",1.34838709677419,22.3838709677419,40.6774193548387,67.4032258064516,"Queensland"
"695","Cairns","2016","December",3.33333333333333,27.8822580645161,36.5161290322581,61.4516129032258,"Queensland"
"696","Cairns","2016","February",4.68965517241379,28.7896551724138,34.551724137931,67.4137931034483,"Queensland"
"697","Cairns","2016","January",9.31612903225806,28.0354838709677,33.0666666666667,66.241935483871,"Queensland"
"698","Cairns","2016","July",2.74193548387097,23.0290322580645,37.8387096774194,70.1290322580645,"Queensland"
"699","Cairns","2016","June",2.22,23.7416666666667,34.2333333333333,75.1666666666667,"Queensland"
"700","Cairns","2016","March",8.32903225806452,27.8822580645161,35.7741935483871,72.8709677419355,"Queensland"
"701","Cairns","2016","May",8.57142857142857,25.6209677419355,36.3333333333333,73.4666666666667,"Queensland"
"702","Cairns","2016","November",0.676923076923077,27.36,37.2333333333333,58.5833333333333,"Queensland"
"703","Cairns","2016","October",2.94166666666667,25.5741935483871,37.6896551724138,63.2258064516129,"Queensland"
"704","Cairns","2016","September",3.0625,25.045,34.0666666666667,70.9,"Queensland"
"705","Cairns","2017","April",6.10666666666667,25.845,43.1666666666667,70.7666666666667,"Queensland"
"706","Cairns","2017","February",17.2785714285714,28.2053571428571,42.1111111111111,74.25,"Queensland"
"707","Cairns","2017","January",12.0903225806452,28.4129032258065,33.7741935483871,73.5,"Queensland"
"708","Cairns","2017","June",0.832,22.376,44.64,64.98,"Queensland"
"709","Cairns","2017","March",3.90967741935484,28.3870967741935,32.8387096774194,71.9838709677419,"Queensland"
"710","Cairns","2017","May",2.33548387096774,24.4483870967742,42.2,68.1129032258064,"Queensland"
"711","Canberra","2007","December",3.25806451612903,19.2161290322581,40.5806451612903,59.5322580645161,"New South Wales"
"712","Canberra","2007","November",3.18,18.4033333333333,41.2666666666667,55.75,"New South Wales"
"713","Canberra","2008","April",0.58,12.3416666666667,35.2666666666667,58.1166666666667,"New South Wales"
"714","Canberra","2008","August",0.567741935483871,6.58548387096774,43.8064516129032,59.3870967741936,"New South Wales"
"715","Canberra","2008","December",3.90322580645161,18.5790322580645,48.9032258064516,48.3225806451613,"New South Wales"
"716","Canberra","2008","February",2.22758620689655,18.6362068965517,40.8965517241379,59.4827586206897,"New South Wales"
"717","Canberra","2008","January",1.41290322580645,22.2370967741935,43.0645161290323,52.6612903225806,"New South Wales"
"718","Canberra","2008","July",1.41935483870968,5.80322580645161,39.0333333333333,70.4032258064516,"New South Wales"
"719","Canberra","2008","June",0.726666666666667,9.475,33.3333333333333,71.7333333333333,"New South Wales"
"720","Canberra","2008","March",0.967741935483871,18.4274193548387,38.3225806451613,53.3709677419355,"New South Wales"
"721","Canberra","2008","May",0.412903225806451,9.88548387096774,29.7,63.8064516129032,"New South Wales"
"722","Canberra","2008","November",2.91333333333333,17.05,45.4,48.6,"New South Wales"
"723","Canberra","2008","October",1.08387096774194,15.108064516129,47.5161290322581,46.9516129032258,"New South Wales"
"724","Canberra","2008","September",1.36,10.9366666666667,44.8666666666667,48.2333333333333,"New South Wales"
"725","Canberra","2009","April",2.42,14.03,40.9666666666667,59.6333333333333,"New South Wales"
"726","Canberra","2009","August",1.1741935483871,8.26774193548387,NA,60.5967741935484,"New South Wales"
"727","Canberra","2009","December",2.43870967741936,20.6064516129032,NA,42.4,"New South Wales"
"728","Canberra","2009","February",0.25,21.5232142857143,44.4642857142857,50.1428571428571,"New South Wales"
"729","Canberra","2009","January",1.67741935483871,22.5129032258065,48.9354838709677,42.2096774193548,"New South Wales"
"730","Canberra","2009","July",0.980645161290323,6.82741935483871,42.0645161290323,68.6379310344828,"New South Wales"
"731","Canberra","2009","June",1.18,8.02333333333333,29.8,74.6833333333333,"New South Wales"
"732","Canberra","2009","March",0.329032258064516,19.2193548387097,41.9677419354839,47.7096774193548,"New South Wales"
"733","Canberra","2009","May",0.0774193548387097,10.3435483870968,31.7096774193548,63.1935483870968,"New South Wales"
"734","Canberra","2009","November",0.54,20.8017857142857,NA,44.8392857142857,"New South Wales"
"735","Canberra","2009","October",1.45161290322581,12.6145161290323,NA,59.8870967741936,"New South Wales"
"736","Canberra","2009","September",1.9,10.6766666666667,NA,55.6166666666667,"New South Wales"
"737","Canberra","2010","April",0.646666666666667,14.2733333333333,32.2,59.7666666666667,"New South Wales"
"738","Canberra","2010","August",2.13548387096774,7.02096774193548,43.4838709677419,65.6379310344828,"New South Wales"
"739","Canberra","2010","December",6.4,18.35,45.8666666666667,60.5161290322581,"New South Wales"
"740","Canberra","2010","February",4.75714285714286,21.3203703703704,NA,60.0925925925926,"New South Wales"
"741","Canberra","2010","January",0.219354838709677,23.3222222222222,NA,41.6,"New South Wales"
"742","Canberra","2010","July",2.00645161290323,6.24838709677419,28.9666666666667,72.5740740740741,"New South Wales"
"743","Canberra","2010","June",0.673333333333333,6.79666666666667,30.9655172413793,69.1481481481482,"New South Wales"
"744","Canberra","2010","March",2.83870967741935,18.0903225806452,34.7096774193548,62.1612903225806,"New South Wales"
"745","Canberra","2010","May",2.56129032258064,9.87258064516129,29.2,66.0166666666667,"New South Wales"
"746","Canberra","2010","November",3.98,16.085,38.6551724137931,62.6724137931034,"New South Wales"
"747","Canberra","2010","October",3.31612903225806,13.4322580645161,40.6129032258064,63.7903225806452,"New South Wales"
"748","Canberra","2010","September",2.12666666666667,10.1216666666667,45.4333333333333,58.1166666666667,"New South Wales"
"749","Canberra","2011","August",1.63870967741936,8.60967741935484,34.75,64.4516129032258,"New South Wales"
"750","Canberra","2011","December",2.13333333333333,16.95,37.6,59.5,"New South Wales"
"751","Canberra","2011","February",4.61428571428571,20.5535714285714,40.4285714285714,63.625,"New South Wales"
"752","Canberra","2011","January",1.8,22.0241935483871,39.3548387096774,60.4833333333333,"New South Wales"
"753","Canberra","2011","July",0.84,5.75806451612903,42.3928571428571,64.9259259259259,"New South Wales"
"754","Canberra","2011","June",0.314285714285714,7.13666666666667,40.5862068965517,64.6851851851852,"New South Wales"
"755","Canberra","2011","March",1.38,17.5774193548387,37.9,69.0833333333333,"New South Wales"
"756","Canberra","2011","May",0.387096774193548,7.89193548387097,33.8888888888889,60.7931034482759,"New South Wales"
"757","Canberra","2011","November",3.77333333333333,17.9,48.047619047619,56.05,"New South Wales"
"758","Canberra","2011","October",0.812903225806452,13.1758064516129,39.9444444444444,54.6666666666667,"New South Wales"
"759","Canberra","2011","September",1.20740740740741,10.025,48.7647058823529,51.8833333333333,"New South Wales"
"760","Canberra","2012","April",0.563333333333333,13.225,32.6551724137931,65.8833333333333,"New South Wales"
"761","Canberra","2012","August",1.30322580645161,6.54354838709677,48.1935483870968,57.4230769230769,"New South Wales"
"762","Canberra","2012","February",4.35862068965517,18.9689655172414,38.0344827586207,64.9137931034483,"New South Wales"
"763","Canberra","2012","January",1.50967741935484,20.0532258064516,43,52.95,"New South Wales"
"764","Canberra","2012","July",1.1258064516129,5.95322580645161,34,70.1190476190476,"New South Wales"
"765","Canberra","2012","June",1.64827586206897,6.78166666666667,34.5862068965517,72.7222222222222,"New South Wales"
"766","Canberra","2012","March",6.23870967741936,16.0935483870968,39,69.8709677419355,"New South Wales"
"767","Canberra","2012","May",1.07096774193548,7.68709677419355,31.3666666666667,66.1206896551724,"New South Wales"
"768","Canberra","2012","November",0.966666666666667,17.3583333333333,43.448275862069,52.3833333333333,"New South Wales"
"769","Canberra","2012","October",2.15483870967742,12.1016129032258,45,50.5483870967742,"New South Wales"
"770","Canberra","2012","September",1.38666666666667,9.81833333333333,47.3103448275862,53.46,"New South Wales"
"771","Canberra","2013","April",0.326666666666667,13.825,36.1034482758621,55.6896551724138,"New South Wales"
"772","Canberra","2013","August",0.870967741935484,8.59516129032258,46.2903225806452,65.0967741935484,"New South Wales"
"773","Canberra","2013","December",0.748387096774194,19.9709677419355,49.1,45,"New South Wales"
"774","Canberra","2013","January",2.34193548387097,23.1048387096774,48.1052631578947,43.4,"New South Wales"
"775","Canberra","2013","July",1.38064516129032,7.51612903225806,33.3870967741936,73.9838709677419,"New South Wales"
"776","Canberra","2013","June",2.84,7.71333333333333,33.2068965517241,71.8,"New South Wales"
"777","Canberra","2013","March",0.858064516129032,17.6967741935484,39.6153846153846,56.741935483871,"New South Wales"
"778","Canberra","2013","May",0.212903225806452,9.38064516129032,34.9655172413793,59.4074074074074,"New South Wales"
"779","Canberra","2013","November",3.52,15.2183333333333,46.6,49.3833333333333,"New South Wales"
"780","Canberra","2013","October",0.432258064516129,12.8322580645161,50.7096774193548,47.5322580645161,"New South Wales"
"781","Canberra","2013","September",3.03333333333333,11.9533333333333,44.7,56.05,"New South Wales"
"782","Canberra","2014","April",2.30666666666667,13.545,30.3666666666667,70.4,"New South Wales"
"783","Canberra","2014","August",0.864516129032258,6.74838709677419,34.7741935483871,65.1774193548387,"New South Wales"
"784","Canberra","2014","December",3.29032258064516,20.1661290322581,48.741935483871,54.7333333333333,"New South Wales"
"785","Canberra","2014","February",3.0962962962963,21.4517857142857,45.7083333333333,53.1428571428571,"New South Wales"
"786","Canberra","2014","January",0.154838709677419,21.8564516129032,46.1034482758621,39.258064516129,"New South Wales"
"787","Canberra","2014","July",0.52258064516129,6.12903225806452,37.9677419354839,74.7258064516129,"New South Wales"
"788","Canberra","2014","June",1.90666666666667,8.00666666666667,38.3333333333333,77.7413793103448,"New South Wales"
"789","Canberra","2014","March",2.83870967741935,18.2322580645161,37.2258064516129,69.6612903225806,"New South Wales"
"790","Canberra","2014","May",0.48,10.1129032258065,33.5,72.3870967741936,"New South Wales"
"791","Canberra","2014","November",0.806666666666667,19.0266666666667,46.1666666666667,45.05,"New South Wales"
"792","Canberra","2014","October",1.72258064516129,13.9709677419355,45.8666666666667,53.8064516129032,"New South Wales"
"793","Canberra","2014","September",0.96,10.2783333333333,41.6333333333333,59.55,"New South Wales"
"794","Canberra","2015","April",3.06,13.31,36.3333333333333,67.35,"New South Wales"
"795","Canberra","2015","August",2.22666666666667,7.37096774193548,40.8,69.8870967741936,"New South Wales"
"796","Canberra","2015","December",1.12903225806452,20.3322580645161,44.3666666666667,39.9516129032258,"New South Wales"
"797","Canberra","2015","February",1.07857142857143,20.5928571428571,38.8214285714286,57.7142857142857,"New South Wales"
"798","Canberra","2015","January",3.12903225806452,20.6661290322581,44.3548387096774,57.7903225806452,"New South Wales"
"799","Canberra","2015","July",1.2,5.3741935483871,34.1612903225806,72.8870967741936,"New South Wales"
"800","Canberra","2015","June",1.84,6.46333333333333,28.5172413793103,73.1666666666667,"New South Wales"
"801","Canberra","2015","March",0.427586206896552,17.675,40.5172413793103,53.45,"New South Wales"
"802","Canberra","2015","May",0.393548387096774,9.52096774193548,37.75,66.0967741935484,"New South Wales"
"803","Canberra","2015","November",2.25333333333333,18.0866666666667,43.8620689655172,54.3166666666667,"New South Wales"
"804","Canberra","2015","October",0.886666666666667,16.5177419354839,42.551724137931,55,"New South Wales"
"805","Canberra","2015","September",0.453333333333333,9.41666666666667,40.4827586206897,57.8666666666667,"New South Wales"
"806","Canberra","2016","April",0.226666666666667,16.0683333333333,34.8666666666667,54.5666666666667,"New South Wales"
"807","Canberra","2016","August",1.49032258064516,7.7,37.6774193548387,67.3064516129032,"New South Wales"
"808","Canberra","2016","December",2.08387096774194,21.0983870967742,44.1666666666667,49.3225806451613,"New South Wales"
"809","Canberra","2016","February",0.806896551724138,21.2896551724138,40.6551724137931,52.0172413793103,"New South Wales"
"810","Canberra","2016","January",3.43225806451613,21.2709677419355,44.2258064516129,54.4516129032258,"New South Wales"
"811","Canberra","2016","July",2.29032258064516,7.45645161290323,41.5161290322581,75.6290322580645,"New South Wales"
"812","Canberra","2016","June",4.80666666666667,8.01333333333333,37.3666666666667,75.4833333333333,"New South Wales"
"813","Canberra","2016","March",0.916129032258064,20.1225806451613,38.8387096774194,56,"New South Wales"
"814","Canberra","2016","May",1.53548387096774,11.0741935483871,44.9354838709677,66.35,"New South Wales"
"815","Canberra","2016","November",1.89333333333333,16.7,47.8148148148148,51.0166666666667,"New South Wales"
"816","Canberra","2016","October",1.40645161290323,11.8387096774194,49,60.6290322580645,"New South Wales"
"817","Canberra","2016","September",4.97333333333333,10.295,41.6333333333333,70.6166666666667,"New South Wales"
"818","Canberra","2017","April",1.08965517241379,12.7083333333333,31.8965517241379,64.1833333333333,"New South Wales"
"819","Canberra","2017","February",0.735714285714286,21.4839285714286,45.7142857142857,49.2678571428571,"New South Wales"
"820","Canberra","2017","January",0.270967741935484,23.8532258064516,47.1290322580645,47.1612903225806,"New South Wales"
"821","Canberra","2017","June",0.088,6.444,27.72,72.16,"New South Wales"
"822","Canberra","2017","March",2.84,19.3435483870968,41.2068965517241,65.258064516129,"New South Wales"
"823","Canberra","2017","May",1.10322580645161,9.01451612903226,31.4516129032258,68.0645161290323,"New South Wales"
"824","Darwin","2008","August",0,26.05,43.4193548387097,38.5333333333333,"Northern Territory"
"825","Darwin","2008","December",10.5096774193548,28.7532258064516,40.1034482758621,75.5,"Northern Territory"
"826","Darwin","2008","July",0,24.6483870967742,40.8709677419355,41.9032258064516,"Northern Territory"
"827","Darwin","2008","November",1.82,30.24,36.3571428571429,62.4833333333333,"Northern Territory"
"828","Darwin","2008","October",3.7741935483871,29.7516129032258,42.5483870967742,58.1935483870968,"Northern Territory"
"829","Darwin","2008","September",0.173333333333333,28.275,37.4666666666667,57.9,"Northern Territory"
"830","Darwin","2009","April",2.12,29.105,37.8,61.5833333333333,"Northern Territory"
"831","Darwin","2009","August",0,26.0483870967742,38.6451612903226,52.2741935483871,"Northern Territory"
"832","Darwin","2009","December",14.7483870967742,29.1258064516129,42.1333333333333,72.5645161290323,"Northern Territory"
"833","Darwin","2009","February",17.7071428571429,27.8375,42.6071428571429,79.6964285714286,"Northern Territory"
"834","Darwin","2009","January",13.258064516129,28.7709677419355,44.4193548387097,75.0161290322581,"Northern Territory"
"835","Darwin","2009","July",0,25.1435483870968,38.8064516129032,44.9677419354839,"Northern Territory"
"836","Darwin","2009","June",0,25.7916666666667,35.1666666666667,47.2166666666667,"Northern Territory"
"837","Darwin","2009","March",3.72903225806452,28.9709677419355,41.5483870967742,67.4516129032258,"Northern Territory"
"838","Darwin","2009","May",0.0129032258064516,27.6209677419355,39,49.6129032258064,"Northern Territory"
"839","Darwin","2009","November",4.36666666666667,29.45,39.7241379310345,62.7833333333333,"Northern Territory"
"840","Darwin","2009","October",1.07741935483871,29.7,39.6451612903226,53.5322580645161,"Northern Territory"
"841","Darwin","2009","September",1.14666666666667,28.7466666666667,38.3666666666667,58.1166666666667,"Northern Territory"
"842","Darwin","2010","April",4.55333333333333,28.5966666666667,36.5,70.9166666666667,"Northern Territory"
"843","Darwin","2010","August",0,27.0564516129032,40.5483870967742,46.2741935483871,"Northern Territory"
"844","Darwin","2010","December",12.5935483870968,28.1822580645161,39.3333333333333,74.3225806451613,"Northern Territory"
"845","Darwin","2010","February",15.3142857142857,29.1982142857143,46.6785714285714,73.5357142857143,"Northern Territory"
"846","Darwin","2010","January",20.3290322580645,28.1661290322581,49.4193548387097,76.9516129032258,"Northern Territory"
"847","Darwin","2010","July",0.00645161290322581,27.4709677419355,44.5161290322581,48.5483870967742,"Northern Territory"
"848","Darwin","2010","June",0,25.6683333333333,41.6,44,"Northern Territory"
"849","Darwin","2010","March",6.4,29.3,39.2903225806452,68.8225806451613,"Northern Territory"
"850","Darwin","2010","May",2.13548387096774,28.2967741935484,38.7096774193548,64.2903225806452,"Northern Territory"
"851","Darwin","2010","November",6.94,28.885,39.3333333333333,66.4833333333333,"Northern Territory"
"852","Darwin","2010","October",5.09032258064516,29.0838709677419,40.9354838709677,63.4032258064516,"Northern Territory"
"853","Darwin","2010","September",1.34666666666667,29.2233333333333,42.2333333333333,60.8166666666667,"Northern Territory"
"854","Darwin","2011","August",0,25.2822580645161,41.9677419354839,46.4193548387097,"Northern Territory"
"855","Darwin","2011","December",7.32903225806452,29.4741935483871,38.7,69.8709677419355,"Northern Territory"
"856","Darwin","2011","February",39.65,27.5125,48.5714285714286,80.4107142857143,"Northern Territory"
"857","Darwin","2011","January",20.2322580645161,27.6096774193548,49.9677419354839,80.1290322580645,"Northern Territory"
"858","Darwin","2011","July",0,25.241935483871,42.0967741935484,45.6774193548387,"Northern Territory"
"859","Darwin","2011","June",0,22.5616666666667,38.4,41.3833333333333,"Northern Territory"
"860","Darwin","2011","March",7.47096774193548,27.8951612903226,42.2666666666667,78.241935483871,"Northern Territory"
"861","Darwin","2011","May",0.0193548387096774,25.358064516129,39.1612903225806,48.1612903225806,"Northern Territory"
"862","Darwin","2011","November",5.06666666666667,28.8,38.9310344827586,67.8448275862069,"Northern Territory"
"863","Darwin","2011","October",4.54838709677419,28.8983870967742,40.3548387096774,63.3064516129032,"Northern Territory"
"864","Darwin","2011","September",0.106666666666667,27.36,38.4666666666667,52.85,"Northern Territory"
"865","Darwin","2012","April",2.34,28.1916666666667,38.9333333333333,59.6333333333333,"Northern Territory"
"866","Darwin","2012","August",0,24.5774193548387,38.2903225806452,50.0322580645161,"Northern Territory"
"867","Darwin","2012","February",8.62758620689655,28.6931034482759,38.8620689655172,72.5862068965517,"Northern Territory"
"868","Darwin","2012","January",14.8129032258065,28.7548387096774,49.258064516129,71.8870967741936,"Northern Territory"
"869","Darwin","2012","July",0,24.6709677419355,39.2258064516129,41.5,"Northern Territory"
"870","Darwin","2012","June",0,23.5966666666667,38.6333333333333,43.6166666666667,"Northern Territory"
"871","Darwin","2012","March",18.4645161290323,28.3403225806452,43.4193548387097,75.6935483870968,"Northern Territory"
"872","Darwin","2012","May",1.65806451612903,26.1451612903226,41.8387096774194,48.9354838709677,"Northern Territory"
"873","Darwin","2012","November",2.58,29.6383333333333,38.5333333333333,63.2833333333333,"Northern Territory"
"874","Darwin","2012","October",0.541935483870968,29.1209677419355,36.3225806451613,57.5483870967742,"Northern Territory"
"875","Darwin","2012","September",0.706666666666666,27.78,36.5666666666667,55.2,"Northern Territory"
"876","Darwin","2013","April",3.38666666666667,29.0516666666667,36.5,56.7,"Northern Territory"
"877","Darwin","2013","August",0.0838709677419354,25.7241935483871,37.4516129032258,50.9516129032258,"Northern Territory"
"878","Darwin","2013","December",6.8,28.7822580645161,38.8148148148148,72.5645161290323,"Northern Territory"
"879","Darwin","2013","January",7.09032258064516,29.3467741935484,47.9666666666667,73.7741935483871,"Northern Territory"
"880","Darwin","2013","July",0,25.7741935483871,43.0333333333333,42.9354838709677,"Northern Territory"
"881","Darwin","2013","June",0.02,26.6866666666667,41.8,46.4,"Northern Territory"
"882","Darwin","2013","March",12.2903225806452,28.5725806451613,43.4666666666667,76.1833333333333,"Northern Territory"
"883","Darwin","2013","May",1.01935483870968,28.2129032258065,39.9,57.7258064516129,"Northern Territory"
"884","Darwin","2013","November",10.4733333333333,28.7016666666667,44.7142857142857,67.8833333333333,"Northern Territory"
"885","Darwin","2013","October",3.18064516129032,29.3870967741935,40.6774193548387,60.4838709677419,"Northern Territory"
"886","Darwin","2013","September",0.00666666666666667,28.305,38.7333333333333,50.5333333333333,"Northern Territory"
"887","Darwin","2014","April",5.90666666666667,28.8866666666667,36.75,69.6,"Northern Territory"
"888","Darwin","2014","August",0,24.8709677419355,44.9032258064516,33.4354838709677,"Northern Territory"
"889","Darwin","2014","December",3.58064516129032,30.2806451612903,37.1935483870968,66.7903225806452,"Northern Territory"
"890","Darwin","2014","February",13.1785714285714,28.2214285714286,49.5769230769231,75.4464285714286,"Northern Territory"
"891","Darwin","2014","January",19.6322580645161,28.2983870967742,51.6451612903226,76.8387096774194,"Northern Territory"
"892","Darwin","2014","July",0,24.9903225806452,39.2666666666667,49.241935483871,"Northern Territory"
"893","Darwin","2014","June",0,25.575,42.9666666666667,42.4166666666667,"Northern Territory"
"894","Darwin","2014","March",2.98064516129032,28.8387096774194,36.5833333333333,67.3064516129032,"Northern Territory"
"895","Darwin","2014","May",0.27741935483871,27.9967741935484,37.3225806451613,57.6774193548387,"Northern Territory"
"896","Darwin","2014","November",5.52666666666667,29.7083333333333,38.9666666666667,58.3666666666667,"Northern Territory"
"897","Darwin","2014","October",0.47741935483871,28.9338709677419,37.7,52.8064516129032,"Northern Territory"
"898","Darwin","2014","September",0,27.1283333333333,36.9,54.6833333333333,"Northern Territory"
"899","Darwin","2015","April",0.706666666666667,28.7116666666667,37.5714285714286,57.1166666666667,"Northern Territory"
"900","Darwin","2015","August",0.00645161290322581,25.7467741935484,38.1290322580645,51.2903225806452,"Northern Territory"
