Location,Year,Month,average_temp,Season,average_daily_fluctuations
Cairns,2011,September,23.028333333333332,Spring,9.863333333333333
Cairns,2012,April,25.35333333333333,Autumn,8.673333333333332
Cairns,2012,August,21.95967741935484,Winter,10.519354838709678
Cairns,2012,December,33.28125,Summer,11.719354838709677
Cairns,2012,December,33.28125,Summer,10.519354838709678
Cairns,2012,February,28.03965517241379,Summer,7.789655172413793
Cairns,2012,January,27.488709677419354,Summer,8.009677419354839
Cairns,2012,July,21.906451612903226,Winter,7.741935483870967
Cairns,2012,June,21.226666666666667,Winter,9.5
Cairns,2012,March,26.891935483870967,Autumn,6.551612903225807
Cairns,2012,May,23.898387096774194,Autumn,7.093548387096774
Cairns,2012,November,26.625,Spring,9.283333333333333
Cairns,2012,October,25.151612903225807,Spring,9.451612903225806
Cairns,2012,September,23.903333333333332,Spring,9.986666666666666
Cairns,2013,April,25.585,Autumn,7.663333333333333
Cairns,2013,August,22.02258064516129,Winter,11.729032258064516
Cairns,2013,December,26.683870967741935,Summer,8.638709677419355
Cairns,2013,February,22.66967741935484,Summer,7.438709677419355
Cairns,2013,January,28.337096774193547,Summer,8.680645161290323
Cairns,2013,July,22.567741935483873,Winter,7.696774193548387
Cairns,2013,June,23.028333333333332,Winter,7.8100000000000005
Cairns,2013,March,27.09193548387097,Autumn,7.474193548387097
Cairns,2013,May,24.256451612903227,Autumn,6.687096774193549
Cairns,2013,November,26.708333333333336,Spring,7.676666666666668
Cairns,2013,October,25.846774193548388,Spring,9.441935483870967
Cairns,2013,September,23.473333333333333,Spring,10.146666666666667
Cairns,2014,April,26.411666666666665,Autumn,6.403333333333333
Cairns,2014,August,21.89677419354839,Winter,9.406451612903226
Cairns,2014,December,28.420967741935485,Summer,8.370967741935484
Cairns,2014,February,26.89107142857143,Summer,6.567857142857143
Cairns,2014,January,27.89516129032258,Summer,7.538709677419355
Cairns,2014,July,21.059677419354838,Winter,10.280645161290323
Cairns,2014,June,22.508333333333333,Winter,6.943333333333333
Cairns,2014,March,26.68225806451613,Autumn,6.854838709677419
Cairns,2014,May,24.038709677419355,Autumn,7.554838709677419
Cairns,2014,November,27.02166666666667,Spring,9.823333333333334
Cairns,2014,October,24.941935483870967,Spring,10.664516129032258
Cairns,2014,September,23.101666666666667,Spring,11.636666666666667
Cairns,2015,April,26.12666666666667,Autumn,8.44
Cairns,2015,August,21.901666666666667,Winter,7.239999999999999
Cairns,2015,December,27.230645161290322,Summer,7.383870967741936
Cairns,2015,February,27.69107142857143,Summer,7.675
Cairns,2015,January,28.795161290322582,Summer,8.164516129032258
Cairns,2015,July,21.664516129032258,Winter,8.561290322580646
Cairns,2015,June,23.483333333333334,Winter,6.706666666666667
Cairns,2015,March,27.85967741935484,Autumn,7.758064516129033
Cairns,2015,May,24.366129032258065,Autumn,8.770967741935484
Cairns,2015,November,26.755,Spring,7.616666666666666
Cairns,2015,October,24.470967741935485,Spring,9.038709677419355
Cairns,2015,September,23.703333333333333,Spring,10.233333333333334
Cairns,2016,April,26.685,Autumn,7.476666666666667
Cairns,2016,August,22.383870967741935,Winter,8.432258064516128
Cairns,2016,December,27.88225806451613,Summer,9.009677419354839
Cairns,2016,February,28.78965517241379,Summer,8.917241379310344
Cairns,2016,January,28.03548387096774,Summer,8.380645161290323
Cairns,2016,July,23.029032258064515,Winter,7.896774193548388
Cairns,2016,June,23.741666666666667,Winter,7.343333333333334
Cairns,2016,March,27.88225806451613,Autumn,7.758064516129033
Cairns,2016,May,25.620967741935484,Autumn,6.693548387096774
Cairns,2016,November,27.36,Spring,9.446666666666667
Cairns,2016,October,25.574193548387097,Spring,8.438709677419356
Cairns,2016,September,25.045,Spring,7.83
Cairns,2017,April,25.845,Autumn,7.623333333333333
Cairns,2017,February,28.205357142857142,Summer,7.360714285714286
Cairns,2017,January,28.412903225806453,Summer,7.612903225806451
Cairns,2017,June,22.376,Winter,7.6080000000000005
Cairns,2017,March,28.387096774193548,Autumn,8.23225806451613
Cairns,2017,May,24.448387096774194,Autumn,7.858064516129032
Canberra,2007,December,19.216129032258063,Summer,11.806451612903226
Canberra,2007,November,18.403333333333332,Spring,13.299999999999999
Canberra,2008,April,12.341666666666667,Autumn,14.316666666666666
Canberra,2008,August,6.5854838709677415,Winter,12.51290322580645
Canberra,2008,December,18.579032258064515,Summer,13.364516129032259
Canberra,2008,February,18.636206896551723,Summer,11.872413793103448
Canberra,2008,January,22.23709677419355,Summer,13.77741935483871
Canberra,2008,July,5.8032258064516125,Winter,11.774193548387096
Canberra,2008,June,9.475,Winter,10.123333333333333
Canberra,2008,March,18.427419354838708,Autumn,15.119354838709677
Canberra,2008,May,9.885483870967741,Autumn,14.693548387096774
Canberra,2008,November,17.05,Spring,12.973333333333333
Canberra,2008,October,15.108064516129032,Spring,15.835483870967742
Canberra,2008,September,10.936666666666667,Spring,14.153333333333332
Canberra,2009,April,14.03,Autumn,11.213333333333333
Canberra,2009,August,8.26774193548387,Winter,12.87741935483871
Canberra,2009,December,20.606451612903225,Summer,17.103225806451615
Canberra,2009,February,21.523214285714285,Summer,14.424999999999999
Canberra,2009,January,22.51290322580645,Summer,17.019354838709678
Canberra,2009,July,6.827419354838709,Winter,10.977419354838709
Canberra,2009,June,8.023333333333333,Winter,9.413333333333332
Canberra,2009,March,19.219354838709677,Autumn,14.903225806451612
Canberra,2009,May,10.343548387096774,Autumn,12.22258064516129
Canberra,2009,November,20.801785714285714,Spring,11.022580645161291
Canberra,2009,October,12.614516129032259,Spring,13.041935483870969
Canberra,2009,September,10.676666666666666,Spring,13.993333333333334
Canberra,2010,April,14.273333333333333,Autumn,13.613333333333333
Canberra,2010,August,7.0209677419354835,Winter,10.603225806451613
Canberra,2010,December,18.35,Summer,13.235483870967743
Canberra,2010,February,21.32037037037037,Summer,12.035483870967743
Canberra,2010,January,23.322222222222223,Summer,13.235483870967743
Canberra,2010,July,6.248387096774193,Winter,13.058064516129033
Canberra,2010,June,6.796666666666667,Winter,12.42
Canberra,2010,March,18.09032258064516,Autumn,12.980645161290324
Canberra,2010,May,9.87258064516129,Autumn,13.448387096774194
Canberra,2010,November,16.085,Spring,12.756666666666666
Canberra,2010,October,13.432258064516128,Spring,12.406451612903226
Canberra,2010,September,10.121666666666666,Spring,12.29
Canberra,2011,April,14.061935483870968,Autumn,9.71
Canberra,2011,August,8.609677419354838,Winter,14.832258064516129
Canberra,2011,December,16.95,Summer,13.241935483870968
Canberra,2011,February,20.55357142857143,Summer,12.3
Canberra,2011,January,22.024193548387096,Summer,13.54516129032258
Canberra,2011,July,5.758064516129032,Winter,13.012903225806452
Canberra,2011,June,7.136666666666667,Winter,12.959999999999999
Canberra,2011,March,17.57741935483871,Autumn,11.529032258064516
Canberra,2011,May,7.891935483870967,Autumn,15.86774193548387
Canberra,2011,November,17.9,Spring,15.086666666666666
Canberra,2011,October,13.175806451612903,Spring,14.93225806451613
Canberra,2011,September,10.025,Spring,16.276666666666667
Canberra,2012,April,13.225,Autumn,13.996666666666666
Canberra,2012,August,6.5435483870967746,Winter,14.074193548387097
Canberra,2012,December,21.697916666666668,Summer,15.274193548387096
Canberra,2012,December,21.697916666666668,Summer,14.074193548387097
Canberra,2012,February,18.96896551724138,Summer,12.117241379310345
Canberra,2012,January,20.053225806451614,Summer,14.861290322580645
Canberra,2012,July,5.953225806451613,Winter,14.067741935483872
Canberra,2012,June,6.781666666666666,Winter,12.296666666666667
Canberra,2012,March,16.093548387096774,Autumn,12.07741935483871
Canberra,2012,May,7.687096774193549,Autumn,15.851612903225806
Canberra,2012,November,17.358333333333334,Spring,16.10333333333333
Canberra,2012,October,12.101612903225806,Spring,17.493548387096773
Canberra,2012,September,9.818333333333333,Spring,16.356666666666666
Canberra,2013,April,13.825,Autumn,16.576666666666668
Canberra,2013,August,8.595161290322581,Winter,12.429032258064515
Canberra,2013,December,19.970967741935485,Summer,17.01290322580645
Canberra,2013,February,18.483870967741936,Summer,15.812903225806451
Canberra,2013,January,23.10483870967742,Summer,18.383870967741935
Canberra,2013,July,7.516129032258064,Winter,11.690322580645162
Canberra,2013,June,7.713333333333333,Winter,12.28
Canberra,2013,March,17.696774193548386,Autumn,16.096774193548388
Canberra,2013,May,9.380645161290323,Autumn,16.083870967741934
Canberra,2013,November,15.218333333333334,Spring,17.11
Canberra,2013,October,12.832258064516129,Spring,18.148387096774194
Canberra,2013,September,11.953333333333333,Spring,15.846666666666666
Canberra,2014,April,13.545,Autumn,12.296666666666667
Canberra,2014,August,6.748387096774193,Winter,15.109677419354838
Canberra,2014,December,20.166129032258063,Summer,15.029032258064516
Canberra,2014,February,21.451785714285712,Summer,15.960714285714285
Canberra,2014,January,21.856451612903225,Summer,19.474193548387095
Canberra,2014,July,6.129032258064516,Winter,12.238709677419354
Canberra,2014,June,8.006666666666666,Winter,10.453333333333333
Canberra,2014,March,18.23225806451613,Autumn,11.967741935483872
Canberra,2014,May,10.112903225806452,Autumn,14.903225806451614
Canberra,2014,November,19.026666666666667,Spring,17.646666666666665
Canberra,2014,October,13.970967741935484,Spring,17.129032258064516
Canberra,2014,September,10.278333333333332,Spring,15.19
Canberra,2015,April,13.31,Autumn,12.26
Canberra,2015,August,7.370967741935484,Winter,12.696774193548388
Canberra,2015,December,20.33225806451613,Summer,17.870967741935484
Canberra,2015,February,20.59285714285714,Summer,15
Canberra,2015,January,20.666129032258063,Summer,13.448387096774194
Canberra,2015,July,5.374193548387097,Winter,12.180645161290323
Canberra,2015,June,6.463333333333333,Winter,14.606666666666667
Canberra,2015,March,17.675,Autumn,13.406666666666668
Canberra,2015,May,9.520967741935484,Autumn,13.512903225806452
Canberra,2015,November,18.086666666666666,Spring,14.406666666666666
Canberra,2015,October,16.517741935483873,Spring,16.5
Canberra,2015,September,9.416666666666666,Spring,15.893333333333333
Canberra,2016,April,16.068333333333335,Autumn,15.623333333333333
Canberra,2016,August,7.699999999999999,Winter,13.116129032258064
Canberra,2016,December,21.098387096774193,Summer,15.158064516129032
Canberra,2016,February,21.28965517241379,Summer,16.03448275862069
Canberra,2016,January,21.270967741935483,Summer,14.541935483870969
Canberra,2016,July,7.456451612903226,Winter,10.570967741935485
Canberra,2016,June,8.013333333333334,Winter,10
Canberra,2016,March,20.12258064516129,Autumn,15.135483870967741
Canberra,2016,May,11.074193548387097,Autumn,12.625806451612904
Canberra,2016,November,16.7,Spring,16.28666666666667
Canberra,2016,October,11.838709677419354,Spring,13.27741935483871
Canberra,2016,September,10.295,Spring,10.996666666666666
Canberra,2017,April,12.708333333333334,Autumn,14.343333333333334
Canberra,2017,February,21.48392857142857,Summer,17.210714285714285
Canberra,2017,January,23.85322580645161,Summer,17.97741935483871
Canberra,2017,June,6.444,Winter,15.072
Canberra,2017,March,19.343548387096774,Autumn,13.151612903225807
Canberra,2017,May,9.014516129032259,Autumn,14.835483870967742
Cobar,2009,April,18.898333333333333,Autumn,11.31
Cobar,2009,August,14.095161290322581,Winter,13.029032258064516
Cobar,2009,December,26.314516129032256,Summer,14.274193548387096
Cobar,2009,February,26.864285714285714,Summer,12.42142857142857
Cobar,2009,January,29.26451612903226,Summer,14.55483870967742
Cobar,2009,July,10.833870967741936,Winter,9.758064516129032
Cobar,2009,June,12.123333333333333,Winter,8.986666666666666
Cobar,2009,March,24.611290322580643,Autumn,13.506451612903225
Cobar,2009,May,14.756451612903225,Autumn,11.441935483870967
Cobar,2009,November,27.456666666666667,Spring,14.2
Cobar,2009,October,19.229032258064517,Spring,14.200000000000001
Cobar,2009,September,16.546666666666667,Spring,13.993333333333334
Cobar,2010,April,19.553333333333335,Autumn,12.006666666666666
Cobar,2010,August,10.116129032258064,Winter,10.07741935483871
Cobar,2010,December,23.216129032258063,Summer,12.69032258064516
Cobar,2010,February,25.794642857142858,Summer,10.610714285714286
Cobar,2010,January,28.94516129032258,Summer,14.587096774193549
Cobar,2010,July,10.653225806451612,Winter,10.235483870967741
Cobar,2010,June,11.221666666666666,Winter,10.456666666666667
Cobar,2010,March,23.448387096774194,Autumn,12.76774193548387
Cobar,2010,May,14.656451612903226,Autumn,11.396774193548387
Cobar,2010,November,21.275,Spring,12.643333333333333
Cobar,2010,October,17.979032258064517,Spring,12.158064516129032
Cobar,2010,September,14.315,Spring,11.823333333333334
Cobar,2011,April,28.064516129032256,Autumn,10.17
Cobar,2011,August,14.575806451612904,Winter,13.009677419354839
Cobar,2011,December,23.517741935483873,Summer,12.841935483870968
Cobar,2011,February,27.258928571428573,Summer,12.960714285714285
Cobar,2011,January,28.524193548387096,Summer,14.170967741935483
Cobar,2011,July,10.279032258064516,Winter,11.390322580645162
Cobar,2011,June,11.33,Winter,11.806666666666667
Cobar,2011,March,23.387096774193548,Autumn,11.993548387096775
Cobar,2011,May,12.746774193548386,Autumn,11.996774193548386
Cobar,2011,November,23.673333333333332,Spring,13.08
Cobar,2011,October,19.529032258064515,Spring,13.529032258064516
Cobar,2011,September,16.936666666666667,Spring,14.433333333333334
Cobar,2012,April,18.941666666666666,Autumn,13.743333333333334
Cobar,2012,August,12.020967741935484,Winter,14.119354838709677
Cobar,2012,December,28.581333333333333,Summer,15.319354838709677
Cobar,2012,December,28.581333333333333,Summer,14.119354838709677
Cobar,2012,February,24.31206896551724,Summer,12.9
Cobar,2012,January,26.238709677419354,Summer,12.419354838709678
Cobar,2012,July,10.193548387096774,Winter,11.838709677419354
Cobar,2012,June,10.93,Winter,10.966666666666667
Cobar,2012,March,21.885483870967743,Autumn,12.39032258064516
Cobar,2012,May,13.729032258064516,Autumn,13.348387096774193
Cobar,2012,November,24.853333333333335,Spring,14.673333333333334
Cobar,2012,October,20.14032258064516,Spring,15.558064516129033
Cobar,2012,September,16.486666666666668,Spring,15.066666666666666
Cobar,2013,April,19.456666666666667,Autumn,13.76
Cobar,2013,August,13.496774193548386,Winter,12.92258064516129
Cobar,2013,December,26.230645161290322,Summer,14.764516129032259
Cobar,2013,February,36.6541935483871,Summer,13.56451612903226
Cobar,2013,January,30.545161290322582,Summer,15.593548387096774
Cobar,2013,July,12.39516129032258,Winter,10.158064516129032
Cobar,2013,June,11.691666666666666,Winter,8.443333333333333
Cobar,2013,March,23.651612903225807,Autumn,12.72258064516129
Cobar,2013,May,15.12741935483871,Autumn,11.854838709677418
Cobar,2013,November,22.796666666666667,Spring,14.806666666666667
Cobar,2013,October,20.40483870967742,Spring,15.325806451612904
Cobar,2013,September,19.118333333333332,Spring,14.556666666666667
Cobar,2014,April,20.14666666666667,Autumn,11.6
Cobar,2014,August,12.431666666666667,Winter,10.4
Cobar,2014,December,27.03709677419355,Summer,13.951612903225806
Cobar,2014,February,28.416071428571428,Summer,13.439285714285713
Cobar,2014,January,28.95806451612903,Summer,14.451612903225806
Cobar,2014,July,11.120689655172415,Winter,13.251612903225807
Cobar,2014,June,11.893333333333333,Winter,9.886666666666667
Cobar,2014,March,23.448333333333334,Autumn,8.686666666666667
Cobar,2014,May,16.543548387096774,Autumn,11.325806451612904
Cobar,2014,November,26.08,Spring,15.3
Cobar,2014,October,22.391935483870967,Spring,15.59032258064516
Cobar,2014,September,16.178333333333335,Spring,13.536666666666667
Cobar,2015,April,18.438333333333333,Autumn,11.056666666666667
Cobar,2015,August,11.825806451612904,Winter,11.290322580645162
Cobar,2015,December,26.766129032258064,Summer,13.687096774193549
Cobar,2015,February,28.410714285714285,Summer,13.721428571428572
Cobar,2015,January,26.133870967741935,Summer,12.003225806451614
Cobar,2015,July,9.508064516129032,Winter,9.86774193548387
Cobar,2015,June,11.451666666666666,Winter,8.983333333333333
Cobar,2015,March,24.37741935483871,Autumn,14.225806451612902
Cobar,2015,May,14.598387096774193,Autumn,10.306451612903226
Cobar,2015,November,24.375,Spring,14.156666666666666
Cobar,2015,October,24.641935483870967,Spring,15.245161290322581
Cobar,2015,September,15.068333333333333,Spring,14.143333333333333
Cobar,2016,April,21.925,Autumn,13.483333333333333
Cobar,2016,August,11.638709677419355,Winter,11.27741935483871
Cobar,2016,December,27.27741935483871,Summer,14.593548387096774
Cobar,2016,February,28.55862068965517,Summer,14.565517241379311
Cobar,2016,January,27.85322580645161,Summer,13.429032258064517
Cobar,2016,July,10.969354838709677,Winter,9.37741935483871
Cobar,2016,June,11.528333333333334,Winter,7.25
Cobar,2016,March,25.53225806451613,Autumn,12.361290322580645
Cobar,2016,May,15.651612903225807,Autumn,9.729032258064516
Cobar,2016,November,22.846666666666668,Spring,15.36
Cobar,2016,October,17.475806451612904,Spring,14.629032258064516
Cobar,2016,September,13.121666666666666,Spring,10.236666666666666
Cobar,2017,April,19.016666666666666,Autumn,12.653333333333332
Cobar,2017,February,29.042857142857144,Summer,15.392857142857142
Cobar,2017,January,30.686206896551724,Summer,16.59285714285714
Cobar,2017,June,11.576,Winter,13.808
Cobar,2017,March,26.11774193548387,Autumn,13.796774193548387
Cobar,2017,May,14.582258064516129,Autumn,12.94516129032258
CoffsHarbour,2009,April,19.828333333333333,Autumn,8.023333333333333
CoffsHarbour,2009,August,16.058064516129033,Winter,13.225806451612904
CoffsHarbour,2009,December,23.343103448275862,Summer,14.425806451612903
CoffsHarbour,2009,February,23.274074074074075,Summer,13.225806451612904
CoffsHarbour,2009,January,23.301612903225806,Summer,8.061290322580644
CoffsHarbour,2009,July,13.509677419354839,Winter,11.419354838709678
CoffsHarbour,2009,June,14.343333333333334,Winter,9.686666666666667
CoffsHarbour,2009,March,22.15806451612903,Autumn,8.4
CoffsHarbour,2009,May,16.774193548387096,Autumn,8.670967741935485
CoffsHarbour,2009,November,22.368333333333332,Spring,8.37
CoffsHarbour,2009,October,19.064516129032256,Spring,11.174193548387096
CoffsHarbour,2009,September,17.34166666666667,Spring,13.203333333333333
CoffsHarbour,2010,April,20.398333333333333,Autumn,9.416666666666666
CoffsHarbour,2010,August,13.779032258064516,Winter,11.964516129032258
CoffsHarbour,2010,December,22.333870967741937,Summer,7.158064516129032
CoffsHarbour,2010,February,24.005357142857143,Summer,7.439285714285715
CoffsHarbour,2010,January,24.190322580645162,Summer,8.580645161290322
CoffsHarbour,2010,July,14.666129032258064,Winter,9.338709677419354
CoffsHarbour,2010,June,14.163333333333334,Winter,9.36
CoffsHarbour,2010,March,22.466129032258063,Autumn,7.7064516129032254
CoffsHarbour,2010,May,16.78548387096774,Autumn,10.558064516129033
CoffsHarbour,2010,November,20.545,Spring,7.3566666666666665
CoffsHarbour,2010,October,18.425806451612903,Spring,7.303225806451613
CoffsHarbour,2010,September,17.76,Spring,10.106666666666666
CoffsHarbour,2011,April,27.191612903225806,Autumn,8.23
CoffsHarbour,2011,August,14.787096774193548,Winter,10.212903225806452
CoffsHarbour,2011,December,20.62741935483871,Summer,7.499999999999999
CoffsHarbour,2011,February,24.35535714285714,Summer,7.767857142857143
CoffsHarbour,2011,January,23.611290322580643,Summer,7.1322580645161295
CoffsHarbour,2011,July,13.137096774193548,Winter,11.17741935483871
CoffsHarbour,2011,June,13.783333333333333,Winter,10.326666666666666
CoffsHarbour,2011,March,22.65967741935484,Autumn,7.925806451612904
CoffsHarbour,2011,May,15.620967741935484,Autumn,10.1
CoffsHarbour,2011,November,22.495,Spring,7.923333333333333
CoffsHarbour,2011,October,17.970967741935485,Spring,8.793548387096774
CoffsHarbour,2011,September,16.655,Spring,11.790000000000001
CoffsHarbour,2012,April,19.884999999999998,Autumn,8.049999999999999
CoffsHarbour,2012,August,14.285483870967742,Winter,13.325806451612904
CoffsHarbour,2012,December,24.399166666666662,Summer,14.525806451612903
CoffsHarbour,2012,December,24.399166666666662,Summer,13.325806451612904
CoffsHarbour,2012,February,23.00862068965517,Summer,7.955172413793103
CoffsHarbour,2012,January,23.11774193548387,Summer,7.016129032258065
CoffsHarbour,2012,July,14.114516129032259,Winter,9.338709677419354
CoffsHarbour,2012,June,14.026666666666667,Winter,9.946666666666667
CoffsHarbour,2012,March,21.720967741935485,Autumn,7.616129032258065
CoffsHarbour,2012,May,15.956451612903226,Autumn,10.861290322580645
CoffsHarbour,2012,November,21.216666666666665,Spring,7.8133333333333335
CoffsHarbour,2012,October,18.651612903225807,Spring,11.27741935483871
CoffsHarbour,2012,September,16.946666666666665,Spring,12.273333333333333
CoffsHarbour,2013,April,19.25,Autumn,9.78
CoffsHarbour,2013,August,14.817741935483872,Winter,13.700000000000001
CoffsHarbour,2013,December,22.201612903225804,Summer,8.841935483870968
CoffsHarbour,2013,February,29.07483870967742,Summer,7.641935483870967
CoffsHarbour,2013,January,24.229032258064517,Summer,7.780645161290322
CoffsHarbour,2013,July,14.751612903225807,Winter,10.200000000000001
CoffsHarbour,2013,June,15.106666666666667,Winter,9.206666666666667
CoffsHarbour,2013,March,22.483870967741936,Autumn,7.329032258064516
CoffsHarbour,2013,May,16.39032258064516,Autumn,9.832258064516129
CoffsHarbour,2013,November,20.77,Spring,9.6466666666666665
CoffsHarbour,2013,October,20.416129032258066,Spring,10.8
CoffsHarbour,2013,September,18.908333333333335,Spring,11.876666666666667
CoffsHarbour,2014,April,20.845,Autumn,9.063333333333333
CoffsHarbour,2014,August,15.106451612903225,Winter,9.529032258064516
CoffsHarbour,2014,December,23.61304347826087,Summer,10.729032258064516
CoffsHarbour,2014,February,23.071428571428573,Summer,7.3999999999999995
CoffsHarbour,2014,January,23.36935483870968,Summer,8.029032258064516
CoffsHarbour,2014,July,13.135483870967741,Winter,13.748387096774193
CoffsHarbour,2014,June,15.086666666666666,Winter,11.433333333333334
CoffsHarbour,2014,March,22.243548387096773,Autumn,7.9645161290322575
CoffsHarbour,2014,May,17.364,Autumn,9.164516129032258
CoffsHarbour,2014,November,22.465,Spring,8.27
CoffsHarbour,2014,October,19.648387096774194,Spring,10.574193548387097
CoffsHarbour,2014,September,16.588333333333335,Spring,11.19
CoffsHarbour,2015,April,19.571666666666665,Autumn,9.336666666666666
CoffsHarbour,2015,August,14.92741935483871,Winter,12.661290322580644
CoffsHarbour,2015,December,22.701666666666668,Summer,13.861290322580643
CoffsHarbour,2015,February,23.110714285714284,Summer,7.678571428571429
CoffsHarbour,2015,January,24.22258064516129,Summer,7.935483870967742
CoffsHarbour,2015,July,13.293548387096774,Winter,11.483870967741936
CoffsHarbour,2015,June,14.813333333333333,Winter,9.72
CoffsHarbour,2015,March,23.387096774193548,Autumn,8.490322580645161
CoffsHarbour,2015,May,17.08225806451613,Autumn,9.564516129032258
CoffsHarbour,2015,November,22.135,Spring,8.083333333333334
CoffsHarbour,2015,October,20.066129032258065,Spring,10.364516129032257
CoffsHarbour,2015,September,16.2,Spring,11.346666666666668
CoffsHarbour,2016,April,21.31,Autumn,9.24
CoffsHarbour,2016,August,14.908064516129032,Winter,11.248387096774193
CoffsHarbour,2016,December,23.661290322580644,Summer,8.741935483870968
CoffsHarbour,2016,February,24.178571428571427,Summer,7.541935483870968
CoffsHarbour,2016,January,23.39516129032258,Summer,8.041935483870967
CoffsHarbour,2016,July,14.079032258064517,Winter,12.151612903225805
CoffsHarbour,2016,June,15.416666666666666,Winter,11.073333333333332
CoffsHarbour,2016,March,23.261290322580646,Autumn,8.451612903225806
CoffsHarbour,2016,May,17.751612903225805,Autumn,13
CoffsHarbour,2016,November,21.339655172413792,Spring,11.8
CoffsHarbour,2016,October,18.38225806451613,Spring,12.016129032258064
CoffsHarbour,2016,September,17.513793103448275,Spring,10.816129032258065
CoffsHarbour,2017,April,19.211666666666666,Autumn,9.143333333333334
CoffsHarbour,2017,February,24.735714285714284,Summer,7.635714285714286
CoffsHarbour,2017,January,25.20967741935484,Summer,7.5935483870967735
CoffsHarbour,2017,June,16.089583333333334,Winter,6.393548387096773
CoffsHarbour,2017,March,22.838709677419356,Autumn,6.516129032258065
CoffsHarbour,2017,May,17.398387096774194,Autumn,9.62258064516129
Dartmoor,2009,April,12.998214285714285,Autumn,9.04
Dartmoor,2009,August,11.424193548387096,Winter,8.016129032258064
Dartmoor,2009,December,17.924193548387098,Summer,14.40967741935484
Dartmoor,2009,February,NA,Summer,13.20967741935484
Dartmoor,2009,January,NA,Summer,14.40967741935484
Dartmoor,2009,July,9.679032258064517,Winter,7.983870967741936
Dartmoor,2009,June,9.741666666666667,Winter,9.523333333333333
Dartmoor,2009,March,16.10217391304348,Autumn,8.323333333333334
Dartmoor,2009,May,11.90967741935484,Autumn,9.219354838709677
Dartmoor,2009,November,19.423333333333332,Spring,14.566666666666666
Dartmoor,2009,October,12.540322580645162,Spring,10.770967741935484
Dartmoor,2009,September,11.791666666666666,Spring,9.31
Dartmoor,2010,April,15.486666666666666,Autumn,8.673333333333334
Dartmoor,2010,August,9.459677419354838,Winter,7.62258064516129
Dartmoor,2010,December,17.120967741935484,Summer,12.519354838709678
Dartmoor,2010,February,20.442857142857143,Summer,14.2
Dartmoor,2010,January,18.770967741935483,Summer,15.716129032258065
Dartmoor,2010,July,9.251612903225807,Winter,9.335483870967742
Dartmoor,2010,June,9.133333333333333,Winter,9.013333333333334
Dartmoor,2010,March,17.98225806451613,Autumn,13.112903225806452
Dartmoor,2010,May,11.753225806451614,Autumn,9.80967741935484
Dartmoor,2010,November,15.385,Spring,11.41
Dartmoor,2010,October,12.859677419354838,Spring,11.783870967741937
Dartmoor,2010,September,10.546666666666667,Spring,7.779999999999999
Dartmoor,2011,April,12.907096774193548,Autumn,9.59
Dartmoor,2011,August,11.522580645161291,Winter,9.051612903225807
Dartmoor,2011,December,17.89032258064516,Summer,13.406451612903226
Dartmoor,2011,February,18.09107142857143,Summer,11.29642857142857
Dartmoor,2011,January,18.780645161290323,Summer,12.412903225806451
Dartmoor,2011,July,9.596774193548388,Winter,7.625806451612903
Dartmoor,2011,June,9.818333333333333,Winter,9.156666666666666
Dartmoor,2011,March,16.133870967741935,Autumn,10.061290322580644
Dartmoor,2011,May,11.324193548387097,Autumn,7.241935483870968
Dartmoor,2011,November,16.528333333333332,Spring,12.476666666666667
Dartmoor,2011,October,13.917741935483871,Spring,10.229032258064516
Dartmoor,2011,September,11.911666666666667,Spring,10.096666666666668
Dartmoor,2012,April,15.341666666666667,Autumn,12.896666666666667
Dartmoor,2012,August,9.791935483870969,Winter,8.009677419354839
Dartmoor,2012,December,18.796749999999996,Summer,9.209677419354838
Dartmoor,2012,December,18.796749999999996,Summer,8.009677419354839
Dartmoor,2012,February,19.617241379310343,Summer,13.227586206896552
Dartmoor,2012,January,20.675806451612903,Summer,14.332258064516129
Dartmoor,2012,July,9.714516129032258,Winter,8.435483870967742
Dartmoor,2012,June,9.381666666666668,Winter,7.696666666666666
Dartmoor,2012,March,16.84516129032258,Autumn,12.941935483870969
Dartmoor,2012,May,11.416129032258064,Autumn,8.703225806451613
Dartmoor,2012,November,16.345,Spring,14.45
Dartmoor,2012,October,12.585483870967742,Spring,12.248387096774193
Dartmoor,2012,September,11.541666666666666,Spring,10.43
Dartmoor,2013,April,14.593333333333334,Autumn,12.106666666666666
Dartmoor,2013,August,11,Winter,7.95483870967742
Dartmoor,2013,December,17.02258064516129,Summer,13.651612903225807
Dartmoor,2013,February,22.71483870967742,Summer,12.451612903225808
Dartmoor,2013,January,18.929032258064517,Summer,15.909677419354837
Dartmoor,2013,July,9.930645161290322,Winter,8.074193548387097
Dartmoor,2013,June,10.08,Winter,8.866666666666667
Dartmoor,2013,March,19.81290322580645,Autumn,14.303225806451612
Dartmoor,2013,May,12.387096774193548,Autumn,10.032258064516128
Dartmoor,2013,November,13.983333333333333,Spring,10.506666666666666
Dartmoor,2013,October,12.808064516129033,Spring,9.26774193548387
Dartmoor,2013,September,13.328333333333333,Spring,9.6033333333333335
Dartmoor,2014,April,14.469999999999999,Autumn,10.746666666666666
Dartmoor,2014,August,9.69516129032258,Winter,10.996774193548386
Dartmoor,2014,December,16.629032258064516,Summer,12.754838709677419
Dartmoor,2014,February,19.82142857142857,Summer,15.035714285714286
